order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
134561,166297,prior,12,1,17,3.0
2776048,166314,prior,2,2,11,30.0
646038,166323,prior,7,3,21,5.0
3088327,166323,prior,14,3,20,8.0
3059310,166323,prior,19,6,9,7.0
983591,166323,prior,38,5,18,6.0
229222,166326,prior,14,0,10,7.0
2544124,166326,prior,15,0,14,14.0
1936807,166328,prior,9,3,14,30.0
439416,166331,prior,2,5,14,6.0
2746934,166333,prior,27,2,13,12.0
2875935,166334,prior,7,2,21,9.0
3375191,166334,prior,10,0,10,6.0
211477,166334,prior,21,3,10,9.0
2965322,166351,prior,3,6,11,30.0
205631,166360,prior,7,3,8,12.0
1686803,166374,prior,36,6,11,1.0
3381794,166383,prior,3,4,17,10.0
607723,166383,prior,4,4,17,7.0
2241458,166383,prior,7,3,17,6.0
2663936,166383,prior,8,6,12,3.0
1866547,166383,prior,10,4,12,9.0
1350354,166383,prior,13,2,9,1.0
975069,166383,prior,20,5,19,4.0
233299,166383,prior,21,3,18,12.0
1685670,166383,prior,25,6,17,3.0
418138,166392,prior,2,5,11,16.0
204952,166392,prior,4,2,9,7.0
2091051,166421,prior,4,6,17,23.0
383499,166425,prior,9,0,14,8.0
155050,166425,prior,11,3,17,13.0
3197481,166425,prior,25,4,20,4.0
2758793,166425,prior,27,1,18,14.0
1314838,166425,prior,38,5,10,7.0
1267034,166434,prior,7,5,9,3.0
935247,166434,prior,16,4,18,0.0
1035555,166434,prior,19,3,16,10.0
1835969,166434,prior,22,5,18,2.0
659675,166434,prior,24,3,13,0.0
2909856,166434,prior,33,1,17,5.0
1695482,166434,prior,40,1,15,15.0
2281699,166436,prior,16,1,0,4.0
251894,166436,prior,18,4,21,6.0
224152,166436,prior,28,6,8,11.0
1583388,166436,prior,31,3,15,0.0
2714660,166436,prior,35,1,8,7.0
856537,166436,prior,45,4,14,6.0
245120,166441,prior,4,3,11,6.0
2663721,166451,prior,1,1,9,
1207300,166451,prior,2,3,14,2.0
1826144,166451,prior,3,6,15,3.0
3339385,166451,prior,6,4,7,4.0
1546020,166451,prior,7,1,12,4.0
1581758,166451,prior,13,4,13,6.0
1579046,166451,prior,18,6,7,3.0
3186886,166451,prior,21,3,15,1.0
1451596,166451,prior,23,2,13,4.0
1963502,166451,prior,24,5,15,3.0
2091560,166451,prior,25,2,11,4.0
1017798,166451,prior,27,2,15,3.0
1650686,166451,prior,28,0,17,5.0
1350560,166451,prior,30,0,13,3.0
972981,166451,prior,31,5,10,5.0
3240271,166451,prior,42,5,16,1.0
1750703,166451,prior,46,3,14,2.0
2904371,166451,prior,47,4,10,8.0
2018276,166451,prior,77,0,13,2.0
2196642,166451,prior,82,6,12,3.0
2665666,166452,prior,5,2,22,16.0
1906710,166452,prior,9,4,18,11.0
1192314,166452,prior,10,1,19,11.0
2637120,166513,prior,25,1,10,6.0
1323198,166518,prior,5,5,16,3.0
3305990,166519,prior,6,1,17,30.0
3152104,166521,prior,5,6,12,1.0
1389728,166521,prior,33,6,0,5.0
2405169,166530,prior,2,2,11,29.0
3068455,166530,prior,6,3,12,13.0
2154392,166530,prior,9,0,9,17.0
3127480,166532,prior,5,3,20,29.0
2333758,166532,prior,7,6,19,5.0
392518,166538,prior,8,6,18,11.0
964811,166539,prior,2,6,11,7.0
2067817,166539,prior,5,2,12,6.0
2279850,166548,prior,4,0,14,30.0
2761652,166554,prior,1,4,11,
2676064,166560,prior,1,3,20,
1975975,166560,prior,5,1,11,23.0
412734,166560,prior,6,6,18,5.0
1142293,166560,prior,7,0,11,15.0
2155089,166560,prior,11,5,13,12.0
2853842,166560,prior,15,6,13,16.0
378094,166583,prior,7,0,10,7.0
1025909,166594,prior,23,3,18,19.0
1122098,166594,prior,26,0,18,5.0
3148478,166594,prior,28,2,11,11.0
2601683,166594,prior,30,6,18,14.0
3290039,166594,prior,31,0,12,15.0
3014540,166594,prior,32,5,19,26.0
2151066,166594,prior,34,1,16,10.0
335987,166594,prior,35,3,17,9.0
2034098,166594,prior,36,0,15,11.0
916647,166600,prior,3,3,17,27.0
3289260,166602,prior,5,3,22,30.0
1979969,166603,prior,9,2,18,5.0
613142,166633,prior,5,5,16,2.0
3027167,166653,prior,3,0,12,7.0
1773089,166655,prior,5,3,0,8.0
2184706,166665,prior,60,3,17,5.0
1877183,166666,prior,33,0,0,29.0
2354310,166667,prior,1,6,12,
292503,166671,prior,14,4,15,15.0
1605446,166688,prior,2,0,9,30.0
1918569,166692,prior,13,6,16,13.0
2978817,166692,prior,14,3,16,25.0
970159,166693,prior,14,5,14,7.0
1638107,166693,prior,36,0,11,4.0
3274160,166714,prior,1,1,16,
406518,166743,prior,26,5,11,1.0
2926893,166743,prior,32,5,13,7.0
3198945,166744,prior,8,4,13,30.0
2082652,166747,prior,12,1,12,15.0
3295923,166749,prior,1,6,13,
119305,166749,prior,24,4,16,1.0
1292228,166749,prior,48,3,15,8.0
2915343,166753,prior,1,6,17,
1687598,166753,prior,4,0,15,30.0
1937281,166753,prior,8,6,19,30.0
996827,166763,prior,5,1,11,30.0
1046585,166813,prior,2,1,16,24.0
1288102,166814,prior,1,6,9,
1933274,166831,prior,6,6,11,9.0
2174477,166832,prior,4,1,16,2.0
1577903,166832,prior,5,6,8,5.0
2888182,166832,prior,6,1,16,16.0
2515113,166832,prior,14,0,15,4.0
876637,166832,prior,15,4,15,11.0
2462077,166832,prior,16,0,17,3.0
2974164,166832,prior,31,4,14,12.0
2197242,166876,prior,2,1,15,30.0
1818890,166876,prior,3,6,10,5.0
1563077,166876,prior,7,6,13,8.0
2611479,166880,prior,5,1,23,14.0
795204,166880,prior,6,6,17,5.0
3046087,166880,prior,18,1,10,24.0
1174066,166880,prior,19,1,15,21.0
3399752,166880,prior,21,0,13,10.0
259873,166889,prior,5,4,11,16.0
3028666,166892,prior,3,6,11,9.0
3028322,166892,prior,5,2,10,10.0
418050,166892,prior,16,3,19,0.0
2035417,166894,prior,3,4,12,7.0
1362224,166909,prior,5,2,9,5.0
2947021,166909,prior,6,5,10,10.0
2763534,166910,prior,1,6,9,
2372511,166917,prior,1,1,6,
2870902,166917,prior,30,5,14,8.0
98967,166923,prior,25,1,9,9.0
345414,166923,prior,30,0,10,7.0
287425,166931,prior,4,6,11,15.0
2340506,166932,prior,3,4,14,30.0
556662,166951,prior,6,0,18,15.0
1633542,166951,prior,7,0,11,7.0
987468,166951,prior,8,0,15,14.0
854647,166951,prior,9,0,10,21.0
2132953,166951,prior,11,3,19,15.0
1724937,166951,prior,12,4,21,22.0
530233,166951,prior,13,0,21,10.0
1900449,166951,prior,14,1,11,15.0
1916118,166951,prior,15,1,9,14.0
1834535,166951,prior,16,6,15,12.0
865443,166951,prior,17,1,11,16.0
3359965,166951,prior,18,1,11,7.0
2365860,166951,prior,19,1,8,7.0
2520240,166951,prior,20,1,19,14.0
3129828,166951,prior,21,1,23,7.0
3044810,166951,prior,22,4,22,10.0
217888,166951,prior,23,6,16,16.0
540782,166951,prior,24,0,21,15.0
1579913,166951,prior,25,4,21,18.0
1174283,166951,prior,26,1,16,11.0
829552,166951,prior,27,1,13,7.0
2328687,166951,prior,28,0,22,20.0
3306359,166959,prior,2,1,20,8.0
1627663,166964,prior,1,0,18,
546476,166966,prior,56,0,15,3.0
195658,166969,prior,6,2,10,7.0
409948,166969,prior,8,2,14,6.0
1846742,166969,prior,10,6,23,21.0
3221927,166972,prior,1,4,10,
384008,166998,prior,5,2,16,4.0
651006,167007,prior,1,4,13,
632633,167028,prior,26,3,9,4.0
2615510,167028,prior,27,2,16,6.0
1641312,167067,prior,15,6,17,11.0
1436756,167069,prior,33,5,11,4.0
2549658,167069,prior,44,1,12,3.0
2742337,167069,prior,83,4,12,3.0
2293804,167075,prior,4,0,18,7.0
1305731,167076,prior,2,1,17,30.0
2014676,167077,prior,8,1,10,30.0
2922071,167095,prior,2,2,21,30.0
168822,167111,prior,57,5,21,2.0
1224407,167123,prior,1,1,16,
1852920,167123,prior,2,0,12,30.0
3202277,167123,prior,3,1,16,15.0
3084461,167123,prior,5,5,17,7.0
1362278,167123,prior,8,1,14,30.0
703004,167130,prior,5,3,17,21.0
1796935,167131,prior,1,1,15,
549330,167139,prior,90,3,12,2.0
2803821,167141,prior,30,3,15,10.0
1089494,167145,prior,1,0,16,
527841,167145,prior,3,6,14,5.0
637245,167145,prior,4,0,14,1.0
1339754,167145,prior,8,6,13,4.0
718058,167145,prior,10,0,16,7.0
1481039,167145,prior,13,0,11,6.0
2847302,167145,prior,14,0,14,7.0
154625,167145,prior,15,0,14,7.0
798603,167145,prior,16,2,19,9.0
3112585,167145,prior,17,3,13,8.0
1061308,167145,prior,18,0,16,11.0
2411412,167145,prior,19,0,12,21.0
2114985,167145,prior,22,3,10,9.0
1112192,167145,prior,25,5,14,6.0
121303,167145,prior,30,3,16,21.0
442183,167145,prior,31,1,17,19.0
1556688,167145,prior,33,0,8,18.0
497008,167145,prior,35,0,16,7.0
2633733,167151,prior,12,5,17,3.0
1338107,167163,prior,5,2,7,30.0
1496062,167163,prior,9,3,7,30.0
1711769,167171,prior,5,0,15,8.0
2363781,167181,prior,4,3,15,30.0
3120778,167190,prior,15,5,20,6.0
3218141,167190,prior,18,1,14,8.0
1761760,167190,prior,32,6,21,6.0
2933644,167195,prior,1,2,9,
2193677,167196,prior,2,6,15,4.0
1465102,167199,prior,2,3,11,30.0
483574,167208,prior,31,6,15,9.0
48508,167215,prior,1,0,17,
3235715,167215,prior,5,1,20,7.0
1140285,167218,prior,1,1,13,
2485863,167218,prior,7,4,18,8.0
2182640,167229,prior,6,0,14,10.0
132497,167255,prior,12,6,10,16.0
3020071,167270,prior,2,5,10,21.0
600105,167287,prior,4,1,14,3.0
2085130,167289,prior,8,0,10,30.0
2052626,167291,prior,4,2,14,11.0
2332216,167294,prior,6,2,16,12.0
2067972,167308,prior,2,2,14,12.0
3104621,167310,prior,3,0,10,7.0
320922,167318,prior,6,4,13,10.0
2943087,167337,prior,3,0,23,9.0
1996030,167337,prior,5,0,0,14.0
556406,167337,prior,10,0,14,4.0
3376843,167337,prior,11,6,20,6.0
247043,167337,prior,13,1,20,26.0
3324509,167339,prior,15,0,16,13.0
3244993,167339,prior,18,0,17,30.0
2337145,167341,prior,9,1,13,7.0
1949323,167345,prior,7,5,15,6.0
1840844,167348,prior,1,3,9,
2225718,167348,prior,6,4,11,9.0
2308899,167350,prior,1,4,8,
383171,167352,prior,13,0,14,12.0
576424,167365,prior,7,3,11,6.0
23156,167366,prior,18,2,18,1.0
2324628,167369,prior,19,6,23,16.0
2149318,167378,prior,16,5,0,6.0
629796,167378,prior,17,0,11,2.0
956357,167378,prior,21,1,15,16.0
1876788,167378,prior,25,3,19,7.0
2735991,167378,prior,56,2,15,4.0
3376021,167404,prior,20,2,12,14.0
959012,167406,prior,29,1,18,4.0
2788962,167425,prior,6,6,12,20.0
3328732,167427,prior,22,2,14,5.0
927557,167445,prior,45,3,14,4.0
2493131,167445,prior,53,4,10,2.0
146013,167445,prior,58,0,16,5.0
1991322,167445,prior,59,6,8,6.0
1384391,167445,prior,60,5,13,6.0
354295,167445,prior,61,4,18,6.0
1407596,167445,prior,64,5,17,7.0
404860,167445,prior,68,0,15,7.0
2531305,167445,prior,69,6,13,6.0
1799220,167446,prior,1,2,9,
937534,167446,prior,4,3,8,29.0
663047,167448,prior,2,4,8,8.0
420195,167456,prior,26,5,11,4.0
922015,167462,prior,3,5,15,30.0
310202,167472,prior,2,0,9,5.0
579704,167477,prior,51,0,20,3.0
471135,167487,prior,6,0,12,21.0
1819638,167487,prior,7,0,14,21.0
2684836,167487,prior,8,6,12,30.0
2165300,167488,prior,31,3,16,15.0
881764,167490,prior,10,3,14,8.0
370495,167490,prior,11,2,15,6.0
2504699,167506,prior,2,5,14,4.0
1274821,167511,prior,8,5,18,11.0
3140970,167511,prior,10,0,15,4.0
2511064,167511,prior,12,6,14,26.0
720884,167516,prior,4,0,19,30.0
333516,167526,prior,6,6,15,6.0
1487752,167526,prior,8,1,18,7.0
3292489,167535,prior,14,6,14,13.0
809202,167548,prior,5,3,15,10.0
1986280,167548,prior,15,2,18,15.0
1270256,167567,prior,7,3,7,9.0
303778,167567,prior,12,6,9,4.0
2243704,167567,prior,26,4,13,4.0
677094,167567,prior,28,3,16,5.0
2951024,167567,prior,34,0,13,6.0
440062,167567,prior,39,5,18,3.0
2409560,167567,prior,40,3,12,5.0
1197134,167574,prior,10,6,15,13.0
1973567,167577,prior,2,3,18,24.0
1491502,167577,prior,3,0,18,11.0
2264864,167577,prior,4,1,12,15.0
161686,167580,prior,8,4,12,13.0
2905411,167596,prior,4,2,14,7.0
300317,167607,prior,19,0,18,8.0
3050814,167613,prior,6,2,10,22.0
1360416,167645,prior,14,4,12,6.0
49227,167648,prior,4,6,18,17.0
2341144,167653,prior,25,2,10,7.0
440537,167660,prior,3,1,12,28.0
1041438,167663,prior,12,2,17,30.0
2993772,167681,prior,6,3,10,27.0
3002515,167681,prior,27,6,10,18.0
153506,167681,prior,28,4,1,12.0
2628204,167689,prior,2,4,13,7.0
1962138,167693,prior,4,1,13,6.0
1293687,167693,prior,16,2,16,10.0
1239938,167693,prior,24,1,17,10.0
1368753,167693,prior,27,4,12,4.0
2100274,167693,prior,28,2,14,12.0
1858039,167693,prior,29,2,12,30.0
292398,167696,prior,3,2,13,20.0
52881,167696,prior,6,6,12,4.0
3228687,167697,prior,6,4,16,30.0
669815,167701,prior,6,5,7,10.0
1788024,167701,prior,34,0,9,1.0
968521,167709,prior,1,4,12,
367005,167709,prior,8,2,19,16.0
759250,167709,prior,13,0,10,30.0
187689,167711,prior,5,3,17,27.0
1340369,167717,prior,4,1,15,0.0
999402,167717,prior,6,0,14,7.0
1650597,167740,prior,1,0,8,
134389,167740,prior,4,1,16,20.0
2362477,167745,prior,7,4,18,2.0
1320748,167747,prior,4,0,17,8.0
2387577,167756,prior,16,5,14,8.0
2885923,167762,prior,2,0,10,25.0
542280,167763,prior,34,0,18,13.0
2765214,167763,prior,36,6,19,6.0
1326372,167773,prior,1,6,15,
2360791,167773,prior,2,6,10,30.0
2156682,167773,prior,4,3,16,21.0
1967677,167773,prior,5,5,15,30.0
3324243,167778,prior,9,1,8,12.0
1166620,167778,prior,11,1,7,30.0
463924,167801,prior,1,6,14,
2830419,167805,prior,13,0,15,30.0
1180121,167816,prior,4,1,15,19.0
2234489,167828,prior,3,0,12,13.0
201643,167832,prior,1,3,17,
2977567,167833,prior,6,0,15,30.0
2897786,167841,prior,8,5,18,10.0
3397338,167841,prior,12,2,8,16.0
2868631,167841,prior,13,5,14,24.0
351127,167841,prior,14,5,5,14.0
2971628,167847,prior,1,4,19,
2483552,167847,prior,3,0,13,6.0
2110244,167847,prior,4,4,21,11.0
1415383,167847,prior,10,0,14,4.0
354699,167847,prior,11,0,8,7.0
458722,167847,prior,12,5,9,5.0
1702222,167847,prior,13,1,18,3.0
1979714,167847,prior,20,4,12,30.0
1242182,167854,prior,5,2,19,5.0
1053712,167854,prior,7,0,14,5.0
2575000,167854,prior,13,2,15,8.0
2354551,167859,prior,10,1,10,7.0
2738950,167859,prior,11,1,10,7.0
2590792,167859,prior,12,1,11,7.0
2162080,167866,prior,4,0,10,17.0
2080992,167882,prior,11,2,10,1.0
2491684,167885,prior,3,3,21,26.0
263858,167890,prior,2,1,10,18.0
2292038,167894,prior,31,2,6,7.0
3036629,167901,prior,13,2,9,15.0
2599898,167909,prior,3,1,15,10.0
1050544,167915,prior,37,4,16,7.0
2072160,167915,prior,44,6,9,11.0
2447331,167935,prior,2,6,10,21.0
116141,167935,prior,5,4,16,20.0
2264203,167945,prior,2,6,21,16.0
2944164,167945,prior,3,0,9,8.0
815935,167945,prior,5,1,11,4.0
432972,167945,prior,8,1,13,5.0
933940,167970,prior,4,1,17,6.0
1018834,167970,prior,8,5,18,29.0
2265675,167971,prior,1,3,8,
3175707,167982,prior,43,1,16,5.0
1590647,168002,prior,7,0,12,6.0
75386,168012,prior,17,0,22,7.0
856659,168019,prior,9,0,13,2.0
2823657,168022,prior,44,6,18,2.0
3111584,168027,prior,3,1,21,9.0
2054350,168027,prior,4,5,9,11.0
3067714,168027,prior,49,6,12,6.0
902944,168035,prior,8,4,14,30.0
1905788,168045,prior,3,3,13,6.0
272866,168080,prior,5,2,21,2.0
1775620,168080,prior,7,0,4,6.0
1632886,168080,prior,23,6,9,6.0
1923107,168090,prior,44,0,9,7.0
1684623,168093,prior,1,2,9,
983845,168106,prior,9,1,9,13.0
3292534,168106,prior,14,4,8,4.0
3009679,168108,prior,31,4,8,4.0
3075695,168118,prior,16,5,20,15.0
2389896,168169,prior,28,0,6,7.0
79354,168191,prior,9,1,13,7.0
1548313,168200,prior,16,4,13,19.0
1035254,168205,prior,2,3,17,10.0
788704,168208,prior,29,1,13,4.0
1765965,168208,prior,36,5,12,2.0
2580155,168208,prior,43,0,9,4.0
1404150,168212,prior,5,4,8,30.0
1551851,168212,prior,7,4,8,9.0
30324,168212,prior,8,1,11,30.0
3406032,168213,prior,35,1,10,7.0
2226771,168227,prior,2,2,7,20.0
1331472,168227,prior,3,0,7,5.0
175343,168227,prior,10,0,14,21.0
586727,168227,prior,14,3,16,15.0
642789,168276,prior,3,5,9,3.0
2705055,168276,prior,5,1,10,7.0
1400257,168276,prior,10,6,1,10.0
2755391,168276,prior,13,5,9,5.0
2778578,168276,prior,22,0,11,5.0
2323213,168288,prior,1,4,14,
1821228,168295,prior,2,1,10,7.0
2589236,168295,prior,4,5,10,3.0
2673288,168295,prior,7,5,15,8.0
174493,168312,prior,9,3,9,13.0
3318002,168330,prior,1,0,14,
574223,168330,prior,2,0,11,28.0
2905547,168330,prior,3,3,16,30.0
2612244,168330,prior,4,3,9,21.0
2084956,168330,prior,5,0,21,25.0
430329,168330,prior,7,0,13,24.0
481366,168337,prior,11,3,12,10.0
2241745,168344,prior,2,1,17,30.0
1640384,168383,prior,26,0,17,30.0
906926,168427,prior,7,2,11,27.0
2664149,168428,prior,3,0,9,14.0
2171508,168440,prior,1,6,17,
248694,168453,prior,8,0,2,10.0
1584997,168453,prior,19,1,2,8.0
914073,168453,prior,20,1,12,14.0
843258,168453,prior,22,1,2,7.0
3093817,168453,prior,23,1,9,7.0
754608,168453,prior,38,1,3,12.0
2834033,168456,prior,32,6,15,3.0
575972,168457,prior,2,6,19,14.0
1818100,168457,prior,3,0,6,30.0
1744501,168463,prior,6,4,14,4.0
1801669,168463,prior,7,6,12,2.0
1262933,168480,prior,3,5,13,27.0
1616616,168483,prior,5,2,12,21.0
1563102,168483,prior,7,1,10,13.0
164373,168483,prior,9,4,13,30.0
1004397,168497,prior,80,0,8,1.0
1572360,168524,prior,4,6,19,30.0
2829529,168548,prior,12,1,9,5.0
460510,168554,prior,9,0,17,7.0
964521,168567,prior,6,0,10,14.0
193804,168572,prior,5,0,16,30.0
2259615,168575,prior,5,1,22,29.0
737344,168590,prior,3,5,17,9.0
1090841,168590,prior,5,0,17,6.0
1566204,168608,prior,23,3,9,20.0
2863705,168608,prior,25,3,7,7.0
2100840,168613,prior,18,0,13,12.0
3262260,168626,prior,8,1,21,5.0
3375735,168626,prior,10,2,18,9.0
3188222,168626,prior,14,5,9,6.0
2212335,168626,prior,16,5,13,7.0
489975,168626,prior,17,2,7,4.0
764250,168626,prior,19,3,17,4.0
1594618,168626,prior,20,0,7,4.0
3349981,168626,prior,21,4,17,11.0
1861240,168626,prior,23,5,8,5.0
398665,168626,prior,24,2,10,4.0
2313504,168626,prior,26,2,14,4.0
1575535,168626,prior,27,5,14,3.0
2629308,168626,prior,30,2,17,7.0
527030,168628,prior,19,1,10,25.0
1829810,168630,prior,38,6,18,4.0
563709,168632,prior,12,1,8,21.0
3254953,168632,prior,13,5,8,30.0
405757,168632,prior,16,0,11,30.0
2366617,168632,prior,17,2,9,16.0
2160943,168633,prior,12,5,22,7.0
1657458,168633,prior,14,2,8,3.0
1431857,168633,prior,19,4,8,5.0
990267,168639,prior,3,4,13,30.0
166056,168644,prior,4,4,15,7.0
694131,168647,prior,9,5,9,13.0
3120529,168647,prior,10,0,16,9.0
2710955,168647,prior,12,1,23,21.0
2274535,168647,prior,13,4,22,10.0
3297491,168647,prior,25,5,13,8.0
740748,168651,prior,18,0,18,3.0
2204851,168667,prior,32,3,8,8.0
111078,168712,prior,4,1,16,12.0
1455919,168712,prior,7,3,17,23.0
2774557,168737,prior,9,6,9,6.0
1962537,168741,prior,24,2,8,4.0
3270495,168748,prior,1,3,14,
904785,168748,prior,2,0,13,11.0
2032082,168748,prior,3,1,17,8.0
1233122,168748,prior,4,3,17,30.0
2233845,168748,prior,5,5,11,9.0
175951,168748,prior,14,2,15,22.0
1799113,168748,prior,15,0,8,12.0
1747343,168748,prior,16,4,8,11.0
1180942,168748,prior,17,0,9,3.0
2568501,168748,prior,22,5,17,13.0
3038608,168748,prior,25,0,11,23.0
559805,168748,prior,26,5,9,5.0
762273,168748,prior,27,0,8,16.0
2485347,168752,prior,7,0,16,17.0
2299600,168761,prior,5,4,20,30.0
2873743,168776,prior,3,3,20,6.0
2296816,168777,prior,1,2,14,
2510844,168777,prior,3,2,10,6.0
2145397,168777,prior,8,3,18,5.0
904492,168777,prior,11,2,16,5.0
95307,168787,prior,3,4,7,30.0
3382702,168787,prior,5,6,12,27.0
964870,168795,prior,13,0,11,10.0
2373469,168801,prior,32,3,13,9.0
3114997,168811,prior,6,6,17,8.0
3287141,168811,prior,34,6,15,8.0
1127751,168811,prior,39,3,11,6.0
2796478,168812,prior,1,6,12,
1817231,168812,prior,6,5,14,18.0
764247,168818,prior,29,0,10,4.0
2032688,168827,prior,5,6,14,7.0
767161,168827,prior,13,6,13,15.0
899364,168849,prior,9,2,18,30.0
2056750,168849,prior,10,6,17,4.0
2299751,168849,prior,11,0,15,8.0
2173139,168853,prior,14,0,10,1.0
847666,168858,prior,7,6,15,30.0
1397709,168859,prior,24,3,8,5.0
998010,168859,prior,28,4,21,4.0
1668519,168859,prior,35,0,10,21.0
2548328,168876,prior,1,1,10,
2451193,168881,prior,6,4,15,30.0
519893,168887,prior,6,4,13,23.0
2935131,168891,prior,1,3,18,
2696876,168891,prior,4,0,10,28.0
2050464,168891,prior,5,1,14,30.0
801508,168891,prior,6,0,14,30.0
3068451,168901,prior,1,1,14,
212137,168901,prior,11,2,16,13.0
2327741,168914,prior,16,0,11,28.0
1795232,168918,prior,9,0,5,16.0
1455612,168921,prior,26,2,18,2.0
628479,168937,prior,10,1,14,6.0
823753,168941,prior,21,1,16,7.0
1275454,168942,prior,11,6,19,7.0
3277294,168942,prior,12,1,16,9.0
2150603,168955,prior,2,4,11,9.0
1410970,168955,prior,4,2,14,12.0
3131096,168955,prior,6,5,10,14.0
1447812,168955,prior,7,3,22,30.0
2679298,168955,prior,10,4,22,3.0
1065474,168955,prior,12,5,7,11.0
383160,168955,prior,13,1,7,10.0
1150444,168955,prior,15,3,14,6.0
1083587,168955,prior,16,1,8,12.0
2111040,168955,prior,18,4,17,9.0
2317378,168955,prior,35,2,22,12.0
697453,168955,prior,36,6,16,11.0
3133571,168967,prior,2,4,16,24.0
2658767,168969,prior,16,6,16,9.0
1828456,168969,prior,26,4,22,7.0
2475561,168976,prior,15,1,13,23.0
390140,168981,prior,2,0,14,7.0
1845998,168981,prior,3,6,17,13.0
1360752,168986,prior,30,0,15,8.0
2652794,168987,prior,7,0,18,10.0
1643412,168992,prior,27,3,16,9.0
1499815,169014,prior,3,5,8,8.0
2820743,169014,prior,4,1,22,3.0
421254,169014,prior,5,5,9,11.0
3101293,169014,prior,6,3,10,5.0
1774347,169014,prior,7,2,17,6.0
1459724,169014,prior,8,1,11,6.0
1070452,169014,prior,10,2,7,6.0
3344750,169014,prior,11,2,9,7.0
3033694,169014,prior,12,4,20,16.0
3247521,169014,prior,13,4,15,7.0
1793319,169014,prior,19,2,11,4.0
791741,169022,prior,28,6,16,9.0
3273542,169024,prior,10,3,14,10.0
1521566,169034,prior,3,5,13,9.0
2345316,169053,prior,2,0,9,7.0
1690195,169053,prior,5,6,10,6.0
2393885,169053,prior,6,1,15,9.0
91693,169053,prior,7,0,9,6.0
1555548,169053,prior,8,0,11,7.0
178687,169053,prior,9,5,9,5.0
323720,169053,prior,10,0,20,9.0
971507,169071,prior,81,4,13,2.0
2963876,169081,prior,4,0,12,4.0
2515384,169081,prior,20,0,14,8.0
1269561,169088,prior,1,3,13,
3280636,169088,prior,4,0,13,1.0
3140942,169088,prior,6,3,18,9.0
1100755,169088,prior,7,1,16,5.0
2307706,169088,prior,8,6,16,30.0
1303536,169088,prior,9,1,14,16.0
946484,169088,prior,12,0,11,23.0
349095,169088,prior,13,0,16,7.0
841820,169088,prior,15,6,11,3.0
2210911,169088,prior,16,0,19,1.0
2285855,169099,prior,8,3,11,23.0
3224690,169110,prior,1,0,8,
3290482,169111,prior,2,0,17,7.0
2885692,169111,prior,3,0,13,7.0
312,169114,prior,21,4,19,4.0
2536400,169150,prior,9,5,9,4.0
485312,169174,prior,1,1,9,
69521,169175,prior,18,4,15,4.0
71248,169202,prior,3,3,17,22.0
1730962,169202,prior,4,6,16,10.0
253276,169233,prior,31,2,7,7.0
40920,169243,prior,1,3,14,
1262682,169245,prior,2,1,17,13.0
1304322,169246,prior,33,6,7,6.0
2063264,169246,prior,35,6,13,7.0
3042480,169266,prior,1,5,9,
37025,169266,prior,3,5,9,10.0
1223137,169266,prior,28,3,9,10.0
2345238,169266,prior,35,1,9,3.0
2466207,169267,prior,2,1,22,13.0
2343236,169267,prior,3,3,9,9.0
1967377,169267,prior,4,3,13,30.0
602583,169272,prior,13,1,9,8.0
543362,169272,prior,65,5,10,7.0
113567,169272,prior,66,5,11,0.0
3417093,169272,prior,71,1,18,3.0
478518,169280,prior,17,0,17,3.0
1125084,169295,prior,1,0,8,
209578,169295,prior,8,0,15,4.0
1885021,169295,prior,15,1,16,23.0
2059209,169299,prior,8,6,18,4.0
3330638,169304,prior,10,0,11,27.0
2198389,169309,prior,3,0,13,30.0
3331217,169314,prior,12,1,8,19.0
1984485,169340,prior,9,3,17,14.0
1850259,169342,prior,12,3,17,28.0
731376,169345,prior,2,3,15,7.0
1473779,169347,prior,3,5,14,13.0
1024278,169347,prior,5,0,12,30.0
212965,169347,prior,7,5,10,20.0
235472,169347,prior,8,6,19,30.0
3292318,169347,prior,10,5,9,7.0
887343,169347,prior,13,5,11,28.0
1032383,169348,prior,1,5,11,
